APP_name	Res_base	ID	ID_name	size	data	res_filename
NO_APP	-1	34480	unknown	1	none	NA
NO_APP	-1	34481	unknown	1	none	NA
NO_APP	-1	34482	unknown	1	none	NA
NO_APP	-1	34483	unknown	1	none	NA
NO_APP	-1	34484	unknown	1	none	NA
NO_APP	-1	34485	unknown	1	none	NA
NO_APP	-1	34486	unknown	1	none	NA
NO_APP	-1	36704	unknown	1	none	NA
NO_APP	-1	36705	unknown	1	none	NA
NO_APP	-1	36706	unknown	1	none	NA
NO_APP	-1	36707	unknown	1	none	NA
NO_APP	-1	36708	unknown	1	none	NA
NO_APP	-1	36709	unknown	1	none	NA
NO_APP	-1	36710	unknown	1	none	NA
NO_APP	-1	36711	unknown	1	none	NA
NO_APP	-1	36712	unknown	1	none	NA
NO_APP	-1	36713	unknown	1	none	NA
NO_APP	-1	36714	unknown	1	none	NA
NO_APP	-1	36715	unknown	1	none	NA
NO_APP	-1	36716	unknown	1	none	NA
NO_APP	-1	36717	unknown	1	none	NA
NO_APP	-1	36718	unknown	1	none	NA
NO_APP	-1	36719	unknown	1	none	NA
NO_APP	-1	36720	unknown	1	none	NA
NO_APP	-1	36721	unknown	1	none	NA
NO_APP	-1	36722	unknown	1	none	NA
NO_APP	-1	36723	unknown	1	none	NA
NO_APP	-1	36724	unknown	1	none	NA
NO_APP	-1	36725	unknown	1	none	NA
NO_APP	-1	36726	unknown	1	none	NA
NO_APP	-1	36727	unknown	1	none	NA
NO_APP	-1	36728	unknown	1	none	NA
NO_APP	-1	36729	unknown	1	none	NA
NO_APP	-1	36730	unknown	1	none	NA
NO_APP	-1	36731	unknown	1	none	NA
NO_APP	-1	36732	unknown	1	none	NA
NO_APP	-1	36733	unknown	1	none	NA
NO_APP	-1	36734	unknown	1	none	NA
NO_APP	-1	36735	unknown	1	none	NA
NO_APP	-1	36736	unknown	1	none	NA
NO_APP	-1	36737	unknown	1	none	NA
NO_APP	-1	36738	unknown	1	none	NA
NO_APP	-1	36739	unknown	1	none	NA
NO_APP	-1	36740	unknown	1	none	NA
NO_APP	-1	36741	unknown	1	none	NA
NO_APP	-1	36742	unknown	1	none	NA
NO_APP	-1	36743	unknown	1	none	NA
NO_APP	-1	36744	unknown	1	none	NA
NO_APP	-1	36745	unknown	1	none	NA
NO_APP	-1	36746	unknown	1	none	NA
NO_APP	-1	36747	unknown	1	none	NA
NO_APP	-1	36748	unknown	1	none	NA
NO_APP	-1	36749	unknown	1	none	NA
NO_APP	-1	36750	unknown	1	none	NA
NO_APP	-1	36751	unknown	1	none	NA
NO_APP	-1	36752	unknown	1	none	NA
NO_APP	-1	36753	unknown	1	none	NA
NO_APP	-1	36754	unknown	1	none	NA
NO_APP	-1	36755	unknown	1	none	NA
NO_APP	-1	36756	unknown	1	none	NA
NO_APP	-1	36757	unknown	1	none	NA
NO_APP	-1	36758	unknown	1	none	NA
NO_APP	-1	36759	unknown	1	none	NA
NO_APP	-1	36760	unknown	1	none	NA
NO_APP	-1	36761	unknown	1	none	NA
NO_APP	-1	36762	unknown	1	none	NA
NO_APP	-1	36763	unknown	1	none	NA
NO_APP	-1	36855	unknown	1	none	NA
NO_APP	-1	36856	unknown	1	none	NA
NO_APP	-1	36857	unknown	1	none	NA
NO_APP	-1	37230	unknown	1	none	NA
NO_APP	-1	37231	unknown	1	none	NA
NO_APP	-1	37232	unknown	1	none	NA
NO_APP	-1	37233	unknown	1	none	NA
NO_APP	-1	37234	unknown	1	none	NA
NO_APP	-1	37235	unknown	1	none	NA
NO_APP	-1	37236	unknown	1	none	NA
NO_APP	-1	37237	unknown	1	none	NA
NO_APP	-1	37238	unknown	1	none	NA
NO_APP	-1	37239	unknown	1	none	NA
NO_APP	-1	37240	unknown	1	none	NA
NO_APP	-1	37241	unknown	1	none	NA
NO_APP	-1	37242	unknown	1	none	NA
NO_APP	-1	37243	unknown	1	none	NA
NO_APP	-1	37796	unknown	1	none	NA
NO_APP	-1	37797	unknown	1	none	NA
NO_APP	-1	37798	unknown	1	none	NA
NO_APP	-1	37799	unknown	1	none	NA
NO_APP	-1	37800	unknown	1	none	NA
NO_APP	-1	37801	unknown	1	none	NA
NO_APP	-1	37802	unknown	1	none	NA
NO_APP	-1	37803	unknown	1	none	NA
NO_APP	-1	37804	unknown	1	none	NA
NO_APP	-1	37805	unknown	1	none	NA
NO_APP	-1	37806	unknown	1	none	NA
NO_APP	-1	37807	unknown	1	none	NA
NO_APP	-1	37808	unknown	1	none	NA
NO_APP	-1	37809	unknown	1	none	NA
NO_APP	-1	37810	unknown	1	none	NA
NO_APP	-1	37811	unknown	1	none	NA
NO_APP	-1	37812	unknown	1	none	NA
NO_APP	-1	37813	unknown	1	none	NA
NO_APP	-1	37927	unknown	1	none	NA
NO_APP	-1	37928	unknown	1	none	NA
NO_APP	-1	37929	unknown	1	none	NA
NO_APP	-1	37930	unknown	1	none	NA
NO_APP	-1	37931	unknown	1	none	NA
NO_APP	-1	37932	unknown	1	none	NA
NO_APP	-1	37933	unknown	1	none	NA
NO_APP	-1	37934	unknown	1	none	NA
NO_APP	-1	37935	unknown	1	none	NA
NO_APP	-1	38128	unknown	1	none	NA
NO_APP	-1	38129	unknown	1	none	NA
NO_APP	-1	38130	unknown	1	none	NA
NO_APP	-1	38131	unknown	1	none	NA
NO_APP	-1	38132	unknown	1	none	NA
NO_APP	-1	38133	unknown	1	none	NA
NO_APP	-1	38134	unknown	1	none	NA
NO_APP	-1	38135	unknown	1	none	NA
NO_APP	-1	38136	unknown	1	none	NA
NO_APP	-1	38137	unknown	1	none	NA
NO_APP	-1	38138	unknown	1	none	NA
NO_APP	-1	38139	unknown	1	none	NA
NO_APP	-1	38140	unknown	1	none	NA
NO_APP	-1	38141	unknown	1	none	NA
NO_APP	-1	38142	unknown	1	none	NA
NO_APP	-1	38143	unknown	1	none	NA
NO_APP	-1	38144	unknown	1	none	NA
NO_APP	-1	38145	unknown	1	none	NA
NO_APP	-1	38146	unknown	1	none	NA
NO_APP	-1	38147	unknown	1	none	NA
NO_APP	-1	38148	unknown	1	none	NA
NO_APP	-1	38149	unknown	1	none	NA
NO_APP	-1	38150	unknown	1	none	NA
NO_APP	-1	38151	unknown	1	none	NA
NO_APP	-1	38152	unknown	1	none	NA
NO_APP	-1	38153	unknown	1	none	NA
NO_APP	-1	38154	unknown	1	none	NA
NO_APP	-1	38155	unknown	1	none	NA
NO_APP	-1	38156	unknown	1	none	NA
NO_APP	-1	38157	unknown	1	none	NA
NO_APP	-1	38158	unknown	1	none	NA
NO_APP	-1	38159	unknown	1	none	NA
NO_APP	-1	38160	unknown	1	none	NA
NO_APP	-1	38161	unknown	1	none	NA
NO_APP	-1	38162	unknown	1	none	NA
NO_APP	-1	38163	unknown	1	none	NA
NO_APP	-1	38164	unknown	1	none	NA
NO_APP	-1	38165	unknown	1	none	NA
NO_APP	-1	38166	unknown	1	none	NA
NO_APP	-1	38167	unknown	1	none	NA
NO_APP	-1	38168	unknown	1	none	NA
NO_APP	-1	38169	unknown	1	none	NA
NO_APP	-1	38170	unknown	1	none	NA
NO_APP	-1	38171	unknown	1	none	NA
NO_APP	-1	38172	unknown	1	none	NA
NO_APP	-1	38173	unknown	1	none	NA
NO_APP	-1	38174	unknown	1	none	NA
NO_APP	-1	38175	unknown	1	none	NA
NO_APP	-1	38176	unknown	1	none	NA
NO_APP	-1	38177	unknown	1	none	NA
NO_APP	-1	38178	unknown	1	none	NA
NO_APP	-1	38179	unknown	1	none	NA
NO_APP	-1	38180	unknown	1	none	NA
NO_APP	-1	38181	unknown	1	none	NA
NO_APP	-1	38182	unknown	1	none	NA
NO_APP	-1	38183	unknown	1	none	NA
NO_APP	-1	38184	unknown	1	none	NA
NO_APP	-1	38185	unknown	1	none	NA
NO_APP	-1	38186	unknown	1	none	NA
NO_APP	-1	38187	unknown	1	none	NA
NO_APP	-1	38188	unknown	1	none	NA
NO_APP	-1	38189	unknown	1	none	NA
NO_APP	-1	38190	unknown	1	none	NA
NO_APP	-1	38191	unknown	1	none	NA
NO_APP	-1	38192	unknown	1	none	NA
NO_APP	-1	38193	unknown	1	none	NA
NO_APP	-1	38359	unknown	1	none	NA
NO_APP	-1	38360	unknown	1	none	NA
NO_APP	-1	38361	unknown	1	none	NA
NO_APP	-1	38362	unknown	1	none	NA
NO_APP	-1	38363	unknown	1	none	NA
NO_APP	-1	38364	unknown	1	none	NA
NO_APP	-1	38365	unknown	1	none	NA
NO_APP	-1	38366	unknown	1	none	NA
NO_APP	-1	38367	unknown	1	none	NA
NO_APP	-1	38368	unknown	1	none	NA
NO_APP	-1	38369	unknown	1	none	NA
NO_APP	-1	38370	unknown	1	none	NA
NO_APP	-1	38371	unknown	1	none	NA
NO_APP	-1	38372	unknown	1	none	NA
NO_APP	-1	38373	unknown	1	none	NA
NO_APP	-1	38374	unknown	1	none	NA
NO_APP	-1	38375	unknown	1	none	NA
NO_APP	-1	38376	unknown	1	none	NA
NO_APP	-1	38377	unknown	1	none	NA
NO_APP	-1	38378	unknown	1	none	NA
NO_APP	-1	38379	unknown	1	none	NA
NO_APP	-1	38380	unknown	1	none	NA
NO_APP	-1	38381	unknown	1	none	NA
NO_APP	-1	38382	unknown	1	none	NA
NO_APP	-1	38383	unknown	1	none	NA
NO_APP	-1	38384	unknown	1	none	NA
NO_APP	-1	38385	unknown	1	none	NA
NO_APP	-1	38386	unknown	1	none	NA
NO_APP	-1	38387	unknown	1	none	NA
NO_APP	-1	38388	unknown	1	none	NA
NO_APP	-1	38389	unknown	1	none	NA
NO_APP	-1	38390	unknown	1	none	NA
NO_APP	-1	38391	unknown	1	none	NA
NO_APP	-1	38392	unknown	1	none	NA
NO_APP	-1	38393	unknown	1	none	NA
NO_APP	-1	38394	unknown	1	none	NA
NO_APP	-1	38395	unknown	1	none	NA
NO_APP	-1	38396	unknown	1	none	NA
NO_APP	-1	38397	unknown	1	none	NA
NO_APP	-1	38398	unknown	1	none	NA
NO_APP	-1	38399	unknown	1	none	NA
NO_APP	-1	38400	unknown	1	none	NA
NO_APP	-1	38401	unknown	1	none	NA
NO_APP	-1	38402	unknown	1	none	NA
NO_APP	-1	38403	unknown	1	none	NA
NO_APP	-1	38404	unknown	1	none	NA
NO_APP	-1	38405	unknown	1	none	NA
NO_APP	-1	38862	unknown	1	none	NA
NO_APP	-1	38863	unknown	1	none	NA
NO_APP	-1	38864	unknown	1	none	NA
NO_APP	-1	38865	unknown	1	none	NA
NO_APP	-1	38866	unknown	1	none	NA
NO_APP	-1	38867	unknown	1	none	NA
NO_APP	-1	38868	unknown	1	none	NA
NO_APP	-1	39165	unknown	1	none	NA
NO_APP	-1	40091	unknown	1	none	NA
NO_APP	-1	40092	unknown	1	none	NA
NO_APP	-1	40093	unknown	1	none	NA
NO_APP	-1	40094	unknown	1	none	NA
NO_APP	-1	40095	unknown	1	none	NA
NO_APP	-1	40096	unknown	1	none	NA
NO_APP	-1	40097	unknown	1	none	NA
NO_APP	-1	40098	unknown	1	none	NA
NO_APP	-1	40099	unknown	1	none	NA
NO_APP	-1	40100	unknown	1	none	NA
NO_APP	-1	40292	unknown	1	none	NA
NO_APP	-1	40303	unknown	1	none	NA
NO_APP	-1	40304	unknown	1	none	NA
NO_APP	-1	40305	unknown	1	none	NA
NO_APP	-1	40306	unknown	1	none	NA
NO_APP	-1	40307	unknown	1	none	NA
NO_APP	-1	40308	unknown	1	none	NA
NO_APP	-1	40309	unknown	1	none	NA
NO_APP	-1	40758	unknown	1	none	NA
NO_APP	-1	40759	unknown	1	none	NA
NO_APP	-1	40760	unknown	1	none	NA
NO_APP	-1	41176	unknown	1	none	NA
NO_APP	-1	41177	unknown	1	none	NA
NO_APP	-1	41178	unknown	1	none	NA
NO_APP	-1	41179	unknown	1	none	NA
NO_APP	-1	41180	unknown	1	none	NA
NO_APP	-1	41181	unknown	1	none	NA
NO_APP	-1	41182	unknown	1	none	NA
NO_APP	-1	41450	unknown	1	none	NA
NO_APP	-1	41451	unknown	1	none	NA
NO_APP	-1	41452	unknown	1	none	NA
NO_APP	-1	41453	unknown	1	none	NA
NO_APP	-1	41454	unknown	1	none	NA
NO_APP	-1	41455	unknown	1	none	NA
NO_APP	-1	41456	unknown	1	none	NA
NO_APP	-1	42219	unknown	1	none	NA
NO_APP	-1	42220	unknown	1	none	NA
NO_APP	-1	42221	unknown	1	none	NA
NO_APP	-1	42413	unknown	1	none	NA
NO_APP	-1	42464	unknown	1	none	NA
NO_APP	-1	42465	unknown	1	none	NA
NO_APP	-1	42466	unknown	1	none	NA
NO_APP	-1	42467	unknown	1	none	NA
NO_APP	-1	43411	unknown	1	none	NA
NO_APP	-1	44018	unknown	1	none	NA
NO_APP	-1	44019	unknown	1	none	NA
NO_APP	-1	44020	unknown	1	none	NA
NO_APP	-1	44021	unknown	1	none	NA
NO_APP	-1	44022	unknown	1	none	NA
NO_APP	-1	44023	unknown	1	none	NA
NO_APP	-1	44024	unknown	1	none	NA
NO_APP	-1	44025	unknown	1	none	NA
NO_APP	-1	44026	unknown	1	none	NA
NO_APP	-1	44027	unknown	1	none	NA
NO_APP	-1	44028	unknown	1	none	NA
NO_APP	-1	44029	unknown	1	none	NA
NO_APP	-1	44030	unknown	1	none	NA
NO_APP	-1	44031	unknown	1	none	NA
NO_APP	-1	44032	unknown	1	none	NA
NO_APP	-1	44033	unknown	1	none	NA
NO_APP	-1	44034	unknown	1	none	NA
NO_APP	-1	44035	unknown	1	none	NA
NO_APP	-1	44036	unknown	1	none	NA
NO_APP	-1	44037	unknown	1	none	NA
NO_APP	-1	44038	unknown	1	none	NA
NO_APP	-1	44039	unknown	1	none	NA
NO_APP	-1	44040	unknown	1	none	NA
NO_APP	-1	44041	unknown	1	none	NA
NO_APP	-1	44042	unknown	1	none	NA
NO_APP	-1	44043	unknown	1	none	NA
NO_APP	-1	44044	unknown	1	none	NA
NO_APP	-1	44045	unknown	1	none	NA
NO_APP	-1	44046	unknown	1	none	NA
NO_APP	-1	44047	unknown	1	none	NA
NO_APP	-1	44048	unknown	1	none	NA
NO_APP	-1	44049	unknown	1	none	NA
NO_APP	-1	44050	unknown	1	none	NA
NO_APP	-1	44051	unknown	1	none	NA
NO_APP	-1	44052	unknown	1	none	NA
NO_APP	-1	44053	unknown	1	none	NA
NO_APP	-1	44054	unknown	1	none	NA
NO_APP	-1	44055	unknown	1	none	NA
NO_APP	-1	44056	unknown	1	none	NA
NO_APP	-1	44057	unknown	1	none	NA
NO_APP	-1	44219	unknown	1	none	NA
NO_APP	-1	44220	unknown	1	none	NA
NO_APP	-1	44221	unknown	1	none	NA
NO_APP	-1	44222	unknown	1	none	NA
NO_APP	-1	44223	unknown	1	none	NA
NO_APP	-1	44224	unknown	1	none	NA
NO_APP	-1	44225	unknown	1	none	NA
NO_APP	-1	44226	unknown	1	none	NA
NO_APP	-1	44227	unknown	1	none	NA
NO_APP	-1	44228	unknown	1	none	NA
NO_APP	-1	44229	unknown	1	none	NA
NO_APP	-1	44230	unknown	1	none	NA
NO_APP	-1	44463	unknown	1	none	NA
NO_APP	-1	44464	unknown	1	none	NA
NO_APP	-1	44465	unknown	1	none	NA
NO_APP	-1	44466	unknown	1	none	NA
NO_APP	-1	44467	unknown	1	none	NA
NO_APP	-1	44468	unknown	1	none	NA
NO_APP	-1	44469	unknown	1	none	NA
NO_APP	-1	44470	unknown	1	none	NA
NO_APP	-1	44471	unknown	1	none	NA
NO_APP	-1	44472	unknown	1	none	NA
NO_APP	-1	44473	unknown	1	none	NA
NO_APP	-1	44474	unknown	1	none	NA
NO_APP	-1	44475	unknown	1	none	NA
NO_APP	-1	44476	unknown	1	none	NA
NO_APP	-1	44477	unknown	1	none	NA
NO_APP	-1	44478	unknown	1	none	NA
NO_APP	-1	44479	unknown	1	none	NA
NO_APP	-1	44480	unknown	1	none	NA
NO_APP	-1	44481	unknown	1	none	NA
NO_APP	-1	44482	unknown	1	none	NA
NO_APP	-1	44483	unknown	1	none	NA
NO_APP	-1	44484	unknown	1	none	NA
NO_APP	-1	44485	unknown	1	none	NA
NO_APP	-1	44486	unknown	1	none	NA
NO_APP	-1	44487	unknown	1	none	NA
NO_APP	-1	44488	unknown	1	none	NA
NO_APP	-1	44489	unknown	1	none	NA
NO_APP	-1	44490	unknown	1	none	NA
NO_APP	-1	44491	unknown	1	none	NA
NO_APP	-1	44492	unknown	1	none	NA
NO_APP	-1	44493	unknown	1	none	NA
NO_APP	-1	44494	unknown	1	none	NA
NO_APP	-1	44495	unknown	1	none	NA
NO_APP	-1	44496	unknown	1	none	NA
NO_APP	-1	44497	unknown	1	none	NA
NO_APP	-1	44498	unknown	1	none	NA
NO_APP	-1	44499	unknown	1	none	NA
NO_APP	-1	44500	unknown	1	none	NA
NO_APP	-1	44501	unknown	1	none	NA
NO_APP	-1	44502	unknown	1	none	NA
NO_APP	-1	44503	unknown	1	none	NA
NO_APP	-1	44504	unknown	1	none	NA
NO_APP	-1	44505	unknown	1	none	NA
NO_APP	-1	44506	unknown	1	none	NA
NO_APP	-1	44507	unknown	1	none	NA
NO_APP	-1	44508	unknown	1	none	NA
NO_APP	-1	44509	unknown	1	none	NA
NO_APP	-1	44510	unknown	1	none	NA
NO_APP	-1	44511	unknown	1	none	NA
NO_APP	-1	44512	unknown	1	none	NA
NO_APP	-1	44513	unknown	1	none	NA
NO_APP	-1	44514	unknown	1	none	NA
NO_APP	-1	44515	unknown	1	none	NA
NO_APP	-1	44516	unknown	1	none	NA
NO_APP	-1	44517	unknown	1	none	NA
NO_APP	-1	44518	unknown	1	none	NA
NO_APP	-1	44519	unknown	1	none	NA
NO_APP	-1	44520	unknown	1	none	NA
NO_APP	-1	44521	unknown	1	none	NA
NO_APP	-1	44522	unknown	1	none	NA
NO_APP	-1	44523	unknown	1	none	NA
NO_APP	-1	44524	unknown	1	none	NA
NO_APP	-1	44525	unknown	1	none	NA
NO_APP	-1	44526	unknown	1	none	NA
NO_APP	-1	44527	unknown	1	none	NA
NO_APP	-1	44528	unknown	1	none	NA
NO_APP	-1	44529	unknown	1	none	NA
NO_APP	-1	45466	unknown	1	none	NA
NO_APP	-1	45467	unknown	1	none	NA
NO_APP	-1	45468	unknown	1	none	NA
NO_APP	-1	45469	unknown	1	none	NA
NO_APP	-1	45470	unknown	1	none	NA
NO_APP	-1	45471	unknown	1	none	NA
NO_APP	-1	45472	unknown	1	none	NA
NO_APP	-1	45473	unknown	1	none	NA
NO_APP	-1	45474	unknown	1	none	NA
NO_APP	-1	45475	unknown	1	none	NA
NO_APP	-1	45476	unknown	1	none	NA
NO_APP	-1	45477	unknown	1	none	NA
NO_APP	-1	45478	unknown	1	none	NA
NO_APP	-1	46019	unknown	1	none	NA
NO_APP	-1	46020	unknown	1	none	NA
NO_APP	-1	46021	unknown	1	none	NA
NO_APP	-1	46022	unknown	1	none	NA
NO_APP	-1	46023	unknown	1	none	NA
NO_APP	-1	46024	unknown	1	none	NA
NO_APP	-1	46025	unknown	1	none	NA
NO_APP	-1	46026	unknown	1	none	NA
NO_APP	-1	46027	unknown	1	none	NA
NO_APP	-1	46028	unknown	1	none	NA
NO_APP	-1	46029	unknown	1	none	NA
NO_APP	-1	46030	unknown	1	none	NA
NO_APP	-1	46031	unknown	1	none	NA
NO_APP	-1	46032	unknown	1	none	NA
NO_APP	-1	46033	unknown	1	none	NA
NO_APP	-1	46034	unknown	1	none	NA
NO_APP	-1	46035	unknown	1	none	NA
NO_APP	-1	46455	unknown	1	none	NA
NO_APP	-1	8192	unknown	1	none	NA
NO_APP	-1	8193	unknown	1	none	NA
NO_APP	-1	8194	unknown	1	none	NA
NO_APP	-1	8195	unknown	1	none	NA
NO_APP	-1	8196	unknown	1	none	NA
NO_APP	-1	8197	unknown	1	none	NA
NO_APP	-1	8198	unknown	1	none	NA
NO_APP	-1	8199	unknown	1	none	NA
NO_APP	-1	8200	unknown	1	none	NA
NO_APP	-1	8201	unknown	1	none	NA
NO_APP	-1	8202	unknown	1	none	NA
NO_APP	-1	8203	unknown	1	none	NA
NO_APP	-1	8204	unknown	1	none	NA
NO_APP	-1	8205	unknown	1	none	NA
NO_APP	-1	8206	unknown	1	none	NA
NO_APP	-1	8207	unknown	1	none	NA
NO_APP	-1	8208	unknown	1	none	NA
NO_APP	-1	8209	unknown	1	none	NA
NO_APP	-1	8210	unknown	1	none	NA
NO_APP	-1	8211	unknown	1	none	NA
NO_APP	-1	8212	unknown	1	none	NA
NO_APP	-1	8213	unknown	1	none	NA
NO_APP	-1	8214	unknown	1	none	NA
NO_APP	-1	8215	unknown	1	none	NA
NO_APP	-1	8216	unknown	1	none	NA
NO_APP	-1	8217	unknown	1	none	NA
NO_APP	-1	8218	unknown	1	none	NA
NO_APP	-1	8219	unknown	1	none	NA
NO_APP	-1	8220	unknown	1	none	NA
NO_APP	-1	8221	unknown	1	none	NA
NO_APP	-1	8222	unknown	1	none	NA
NO_APP	-1	8223	unknown	1	none	NA
NO_APP	-1	8224	unknown	1	none	NA
NO_APP	-1	8225	unknown	1	none	NA
NO_APP	-1	8226	unknown	1	none	NA
NO_APP	-1	8227	unknown	1	none	NA
NO_APP	-1	8228	unknown	1	none	NA
NO_APP	-1	8229	unknown	1	none	NA
NO_APP	-1	8230	unknown	1	none	NA
NO_APP	-1	8231	unknown	1	none	NA
NO_APP	-1	8232	unknown	1	none	NA
NO_APP	-1	8233	unknown	1	none	NA
NO_APP	-1	8234	unknown	1	none	NA
NO_APP	-1	8235	unknown	1	none	NA
NO_APP	-1	8236	unknown	1	none	NA
NO_APP	-1	8237	unknown	1	none	NA
NO_APP	-1	8238	unknown	1	none	NA
NO_APP	-1	8239	unknown	1	none	NA
NO_APP	-1	8240	unknown	1	none	NA
NO_APP	-1	8241	unknown	1	none	NA
NO_APP	-1	8242	unknown	1	none	NA
NO_APP	-1	8243	unknown	1	none	NA
NO_APP	-1	8244	unknown	1	none	NA
NO_APP	-1	8245	unknown	1	none	NA
NO_APP	-1	8246	unknown	1	none	NA
NO_APP	-1	8247	unknown	1	none	NA
NO_APP	-1	8248	unknown	1	none	NA
NO_APP	-1	8249	unknown	1	none	NA
NO_APP	-1	8250	unknown	1	none	NA
NO_APP	-1	8251	unknown	1	none	NA
NO_APP	-1	8252	unknown	1	none	NA
NO_APP	-1	8253	unknown	1	none	NA
NO_APP	-1	8254	unknown	1	none	NA
NO_APP	-1	8255	unknown	1	none	NA
NO_APP	-1	8256	unknown	1	none	NA
NO_APP	-1	8257	unknown	1	none	NA
NO_APP	-1	8258	unknown	1	none	NA
NO_APP	-1	8259	unknown	1	none	NA
NO_APP	-1	8260	unknown	1	none	NA
NO_APP	-1	25843	unknown	1	none	NA
NO_APP	-1	25844	unknown	1	none	NA
NO_APP	-1	25845	unknown	1	none	NA
NO_APP	-1	25846	unknown	1	none	NA
NO_APP	-1	25847	unknown	1	none	NA
NO_APP	-1	25848	unknown	1	none	NA
NO_APP	-1	25849	unknown	1	none	NA
NO_APP	-1	11877	unknown	1	none	NA
NO_APP	-1	11878	unknown	1	none	NA
NO_APP	-1	11879	unknown	1	none	NA
NO_APP	-1	11880	unknown	1	none	NA
NO_APP	-1	11881	unknown	1	none	NA
NO_APP	-1	11882	unknown	1	none	NA
NO_APP	-1	11883	unknown	1	none	NA
NO_APP	-1	11884	unknown	1	none	NA
NO_APP	-1	11885	unknown	1	none	NA
NO_APP	-1	11886	unknown	1	none	NA
NO_APP	-1	11887	unknown	1	none	NA
NO_APP	-1	11888	unknown	1	none	NA
NO_APP	-1	11889	unknown	1	none	NA
NO_APP	-1	11890	unknown	1	none	NA
NO_APP	-1	11891	unknown	1	none	NA
NO_APP	-1	11892	unknown	1	none	NA
NO_APP	-1	11893	unknown	1	none	NA
NO_APP	-1	11894	unknown	1	none	NA
NO_APP	-1	11895	unknown	1	none	NA
NO_APP	-1	11896	unknown	1	none	NA
NO_APP	-1	11897	unknown	1	none	NA
NO_APP	-1	11898	unknown	1	none	NA
NO_APP	-1	11899	unknown	1	none	NA
NO_APP	-1	11900	unknown	1	none	NA
NO_APP	-1	11901	unknown	1	none	NA
NO_APP	-1	11902	unknown	1	none	NA
NO_APP	-1	11903	unknown	1	none	NA
NO_APP	-1	11904	unknown	1	none	NA
NO_APP	-1	11905	unknown	1	none	NA
NO_APP	-1	11906	unknown	1	none	NA
NO_APP	-1	11907	unknown	1	none	NA
NO_APP	-1	11908	unknown	1	none	NA
NO_APP	-1	11909	unknown	1	none	NA
NO_APP	-1	11910	unknown	1	none	NA
NO_APP	-1	11911	unknown	1	none	NA
NO_APP	-1	11912	unknown	1	none	NA
NO_APP	-1	11913	unknown	1	none	NA
NO_APP	-1	11914	unknown	1	none	NA
NO_APP	-1	11915	unknown	1	none	NA
NO_APP	-1	11916	unknown	1	none	NA
NO_APP	-1	11917	unknown	1	none	NA
NO_APP	-1	11918	unknown	1	none	NA
NO_APP	-1	11919	unknown	1	none	NA
NO_APP	-1	11920	unknown	1	none	NA
NO_APP	-1	11921	unknown	1	none	NA
NO_APP	-1	11922	unknown	1	none	NA
NO_APP	-1	11923	unknown	1	none	NA
